DATE,SALES,COST_OF_SALES,DAILY_GP_PERCENT
7/11/2014,140167.80390,136539.20330,2.58875469200
7/11/2015,280264.24450,306935.16040,-9.51634624200
7/11/2016,112536.37710,105978.48250,5.82735535700
7/12/2014,104675.37610,111903.73790,-6.90550353800
7/12/2015,90441.60337,83999.59125,7.12284156800
7/2/2014,301553.84260,313529.18770,-3.97121290100
7/2/2015,105918.29330,105662.55620,0.24144752700
7/2/2016,174581.67680,185040.81730,-5.99097264500
7/3/2014,465318.02150,483774.59670,-3.96644323800
7/3/2015,306920.21160,332242.41160,-8.25041787500
7/3/2016,91143.02861,95167.52873,-4.41558743600
7/4/2014,131910.19750,130784.44470,0.85342363300
7/4/2015,176814.20260,178390.14910,-0.89130085500
7/4/2016,155615.41940,171592.12590,-10.26678883200
7/5/2014,91719.58938,93157.17058,-1.56736549900
7/5/2015,117197.97170,115769.08630,1.21920659500
7/5/2016,388187.60140,414644.62350,-6.81552476300
7/6/2014,391930.87800,407438.91960,-3.95683077600
7/6/2015,179602.91520,193348.59140,-7.65337031700
7/6/2016,70441.90741,60910.74840,13.53052374700
7/7/2014,68918.41529,66990.88135,2.79683439000
7/7/2015,135753.76600,143799.59870,-5.92678416000
7/7/2016,69579.06846,59598.91780,14.34361063000
7/8/2014,103272.62270,99367.23322,3.78163096700
7/8/2015,120326.87630,123707.76160,-2.80975074200
7/8/2016,30066.12618,25872.48835,13.94804839500
7/9/2014,234153.76220,261088.38640,-11.50296452500
7/9/2015,178921.09930,192507.52870,-7.59353114500
7/9/2016,50736.47417,43830.19685,13.61205608600
8/1/2014,101836.40220,99381.96752,2.41017418800
8/1/2015,76894.77935,78468.09550,-2.04606367700
8/1/2016,106592.34300,99021.68292,7.10244269600
8/10/2014,70509.13279,67141.97963,4.77548514200
8/10/2015,59609.54471,57736.47666,3.14222841200
8/10/2016,92053.32577,81209.24835,11.78021253400
8/11/2014,160727.30280,156700.82500,2.50516105800
8/11/2015,134136.72870,140236.30330,-4.54728146400
8/11/2016,100479.93000,94692.47929,5.75980766500
8/12/2014,90121.53048,91081.66819,-1.06538105300
8/12/2015,117649.00060,121640.37980,-3.39261632500
8/2/2014,316073.17750,329754.77950,-4.32861848900
8/2/2015,73041.66087,73046.23390,-0.00626085200
8/2/2016,208489.36940,221372.83690,-6.17943616800
8/3/2014,520146.74960,541498.95820,-4.10503547600
8/3/2015,122106.79560,121394.81220,0.58308253600
8/3/2016,60528.09336,62342.88117,-2.99825702300
8/4/2014,118921.30770,115305.80520,3.04024785000
8/4/2015,100917.67160,100579.12890,0.33546424000
8/4/2016,264086.89380,291378.57980,-10.33435836500
8/5/2014,96335.44895,93696.21614,2.73962787200
8/5/2015,330589.19980,355565.04170,-7.55494792800
8/5/2016,139178.98410,148731.09050,-6.86318158000
8/6/2014,193772.58110,201254.71250,-3.86129521400
8/6/2015,109810.54570,106166.08160,3.31886530300
8/6/2016,162923.84960,173292.68110,-6.36421955700
8/7/2014,108417.40280,105373.30000,2.80776215000
8/7/2015,84426.50941,84588.96304,-0.19242016700
8/7/2016,87184.74003,74654.52042,14.37203300200
8/8/2014,439421.42210,456509.62190,-3.88879534300
8/8/2015,131867.99350,135721.42600,-2.92218937900
8/8/2016,37726.61590,32490.13602,13.88006783800
8/9/2014,244481.49770,272633.39980,-11.51494177100
8/9/2015,70286.99781,66639.69805,5.18915286400
8/9/2016,43292.14924,37391.68089,13.62941885200
9/1/2014,107804.30490,104816.45850,2.77154646400
9/1/2015,123859.38800,126444.14250,-2.08684585100
9/1/2016,134629.65820,124963.46550,7.17983899600
9/10/2014,103281.31100,98065.93908,5.04967633500
9/10/2015,126588.25300,122622.36310,3.13290515200
9/10/2016,51751.38325,45607.23410,11.87243463700
9/11/2014,74115.62878,71994.34639,2.86212560700
9/11/2015,94243.46553,89949.30417,4.55645527900
9/11/2016,81649.68867,77081.66057,5.59466689300
9/12/2014,75425.44370,77014.25596,-2.10646723700
9/12/2015,141285.39550,145443.04660,-2.94273239300
9/2/2014,135178.04260,141530.70870,-4.69948075700
9/2/2015,97908.54710,97097.93659,0.82792619600
9/2/2016,84495.16667,74682.26682,11.61356351700
9/3/2014,224699.25280,233589.98300,-3.95672441700
9/3/2015,117661.28080,116861.15830,0.68002191900
9/3/2016,38340.59961,35918.33515,6.31775320300
9/4/2014,124828.28280,121264.70310,2.85478548600
9/4/2015,74690.67273,74427.58597,0.35223509200
9/4/2016,272761.29750,298164.41610,-9.31331491400
9/5/2014,303226.29840,325836.94010,-7.45668888900
9/5/2015,389972.11980,419827.13650,-7.65567977400
9/5/2016,66400.30305,57741.73891,13.03994672100
9/6/2014,214177.98340,220255.21920,-2.83746989500
9/6/2015,76956.92035,74212.79057,3.56579988800
9/6/2016,138752.52760,143791.47810,-3.63160987900
9/7/2014,81802.60821,79496.49424,2.81912034400
9/7/2015,70815.19029,71913.06858,-1.55034292100
9/7/2016,78700.43605,67367.38324,14.40024144600
9/8/2014,408616.35060,424340.94940,-3.84825491600
9/8/2015,75504.00274,77978.69447,-3.27756362600
9/8/2016,30831.69463,26577.07945,13.79948533800
9/9/2014,122749.63530,120070.95020,2.18223467100
9/9/2015,76013.67790,72211.10317,5.00248749300
9/9/2016,77335.91860,69612.12670,9.98732806200
